movie_Released,song_bpmHistogramFirstPeakBpmMean,song_danceability,movie_Runtime,movie_BoxOffice,song_bpmHistogramSecondPeakBpmMedian,song_tuningEqualTemperedDeviation,song_tuningFrequency,song_bpmHistogramSecondPeakBpmMean,song_bpm,song_bpmHistogramFirstPeakBpmMedian,song_mfccZeroMean,movie_imdbRating,song_onsetRate,movie_Genre,song_averageLoudness,song_dynamicComplexity
1996-03-02,105,1.08376139,118,117110060,98,0.20437384,438.51251213,105,107.85016996,103,-685.02798686,7.0,3.49860919,Action,0.79978383,4.26800628
1992-12-28,111,1.08404999,115,156135141,102,0.05203407,438.44353541,114,105.34557262,111,-687.29417222,7.5,3.51756153,Drama,0.64126651,5.33542733
1992-12-16,104,1.08812001,115,127593157,115,0.20406019,434.95483367,101,106.69882882,106,-704.43139636,7.5,3.51312466,Action,0.81775917,4.25601994
1989-11-18,107,1.06879274,110,116602545,100,0.05274893,438.93542903,103,109.56684701,110,-678.86858508,7.8,3.51615238,Action,0.71601453,5.27480349
1993-06-21,108,1.06791779,109,114273024,98,0.20485343,435.25290323,112,108.5697224,107,-694.33143966,7.3,3.51727343,Drama,0.69482762,4.20868464
1991-05-06,107,1.11558927,106,114018159,106,0.14988657,438.71469463,104,107.19236112,103,-702.8891393,7.5,3.51641512,Drama,0.7535195,5.27806514
1994-08-03,111,1.13791505,109,153921675,107,0.04539747,436.12302934,104,108.79480862,111,-678.87817354,7.7,3.51635893,Drama,0.78569091,4.25182627
1992-12-12,110,1.1506942,118,108508352,111,0.21026827,435.09626341,102,110.71452051,111,-691.56209526,7.4,3.55334015,Drama,0.66347058,4.53943385
1999-11-27,106,1.10870333,109,109959778,105,0.20997279,437.05027086,105,104.0601515,103,-703.61864698,7.1,3.01746738,Drama,0.73445127,4.25147924
2002-04-22,106,1.11345001,109,163804209,102,0.20470315,435.35846588,111,108.56996137,109,-680.17568583,7.7,3.5171503,Action,0.63265509,5.38577454
2002-09-08,110,1.06196957,114,107236932,104,0.0484796,435.79194424,104,108.08142393,110,-683.95732412,7.5,3.26759059,Action,0.78429103,4.26651142
1985-02-15,104,1.13126429,111,147671354,113,0.21791664,439.31591725,108,108.81941387,111,-679.30062011,7.3,2.89497845,Action,0.77431953,4.25353249
1997-06-06,110,1.06682684,111,160990007,108,0.05612337,436.14299661,105,107.44330942,111,-677.5250982,7.3,3.51740741,Drama,0.66910685,4.21567591
1993-09-24,108,1.07503809,110,166017832,98,0.04806273,438.15061944,114,107.85140033,106,-702.39367863,7.4,3.63850832,Drama,0.7614299,4.25145892
2000-11-19,107,1.12739328,111,124368262,98,0.03952182,439.00723204,116,108.82767119,108,-675.94796078,7.2,3.50572551,Drama,0.82152733,4.25818811
1994-10-27,107,1.12414794,108,157685500,112,0.16934643,435.08405751,103,107.74174843,105,-677.20488808,7.3,3.57578399,Drama,0.68649653,4.55327326
1998-08-28,109,1.10754874,116,138364341,99,0.20387422,436.8734684,113,108.82952708,109,-677.96392445,7.6,3.32386177,Action,0.7893838,4.21629325
1990-02-02,108,1.09103041,109,151726921,106,0.05298012,438.98687021,100,110.2783211,104,-677.69872473,7.4,3.52844801,Action,0.7632408,4.23110271
1984-07-27,107,1.10543216,120,143189924,114,0.20432232,436.53667668,113,107.85481057,109,-697.93858705,7.8,3.51728629,Drama,0.81542103,4.64367393
1986-09-11,104,1.10658414,114,109730966,103,0.20414515,437.36702727,114,105.58186584,111,-680.67713348,7.8,3.2106674,Action,0.82149146,4.23680111
2002-05-17,105,1.14668514,107,140025042,98,0.12682685,434.26182404,100,108.83203172,108,-675.77613701,7.8,3.51670793,Drama,0.75850509,4.77885468
1985-08-15,103,1.06815522,109,151660597,102,0.13122973,437.56432732,103,108.81118757,104,-704.31080394,7.8,3.51830852,Drama,0.81953811,5.29916237
1997-12-07,103,1.09228937,115,127727111,108,0.20555656,439.50062444,112,108.25651388,105,-677.97491362,7.7,3.67102992,Action,0.6358171,5.28975952
2001-08-28,106,1.09858422,106,115279643,99,0.20968509,438.09029989,114,108.40645652,111,-680.44320324,7.3,3.63876182,Drama,0.62635143,4.26326049
1996-08-19,109,1.08023619,120,105161972,105,0.18518463,438.84743366,102,108.53996594,111,-684.56936459,7.0,3.55727622,Drama,0.75400557,4.26390294
1999-02-04,106,1.14826303,116,119233429,114,0.20472711,434.67231941,107,108.62744905,111,-681.2382174,7.1,3.50096852,Action,0.81628613,4.26590462
1991-06-26,103,1.1332519,108,152290504,113,0.21187796,435.98071308,103,110.38715331,107,-683.06286198,7.2,3.08242359,Drama,0.78368692,4.21698741
1984-09-19,111,1.06956567,118,121739335,107,0.21505369,435.64936916,105,108.87062731,103,-675.3620959,7.5,3.4997318,Drama,0.6608123,4.26382123
1988-09-13,111,1.06735041,115,124112162,100,0.21297048,438.82925724,112,104.38355228,106,-678.09058594,7.0,3.48325363,Drama,0.81286022,4.26990654
1993-12-24,104,1.12133017,108,106581861,100,0.21597608,438.19689625,104,109.46434936,107,-704.55452012,7.5,3.31987968,Drama,0.81849564,4.27222182
1989-02-03,110,1.14698542,120,143255094,107,0.05984119,437.00046271,116,108.6788147,111,-697.96507657,7.4,3.68268624,Drama,0.75691,4.26424174
1994-09-26,108,1.08890434,116,123881393,98,0.04700506,435.3492848,100,109.70584024,105,-676.91298273,7.3,3.58647733,Drama,0.7793306,4.24615653
2002-02-18,111,1.11980852,118,111817646,114,0.21722073,435.72412094,116,107.96386177,104,-684.20688909,7.8,3.3800515,Drama,0.62647117,5.20044258
2002-02-09,105,1.09494445,115,112524529,106,0.06902804,437.8261321,106,108.70719811,109,-677.42390028,7.5,3.52531824,Drama,0.77636829,4.27203554
1989-11-09,110,1.06791856,119,132327224,100,0.20563417,434.4726602,107,111.3662405,105,-678.11297655,7.3,3.5173341,Action,0.63315239,4.45212595
1992-03-24,104,1.13606908,119,111780954,111,0.21224447,435.95645549,104,103.7603994,111,-676.18485425,7.3,3.44577574,Action,0.80936793,4.26582781
1998-06-13,110,1.11703998,111,123528758,101,0.21678692,437.16149222,116,107.41926995,103,-688.15458295,7.1,3.66066372,Action,0.62030206,4.54022995
1998-08-23,110,1.06759644,120,160644326,110,0.05396962,435.02785402,111,108.94899086,107,-676.06111248,7.2,3.5123592,Action,0.73330675,4.26459187
2002-10-03,107,1.09734146,113,105157244,100,0.20351512,439.68470735,110,106.95391791,110,-704.58715233,7.8,3.49391686,Action,0.79511085,4.26865934
1988-05-20,108,1.11623323,117,119441860,110,0.21657379,439.70588701,112,104.95608169,107,-687.0599361,7.8,3.51754884,Drama,0.6312795,4.24932431
1990-08-01,106,1.10389602,107,109023623,111,0.20437718,437.4569389,100,108.88309322,110,-696.81065698,7.2,3.35154337,Action,0.79610092,5.05545624
1999-02-10,110,1.12775046,115,121241867,100,0.20384143,435.2636757,102,108.02593924,110,-676.65858317,7.0,3.63059747,Action,0.63613232,4.26812281
1994-11-13,104,1.088375,119,139839784,111,0.05384868,437.51014327,111,105.71943065,108,-676.55845996,7.8,3.50483507,Drama,0.81527551,4.24846587
2002-11-08,107,1.09738024,118,151886104,112,0.20352434,438.27471801,99,108.6680482,106,-694.32152468,7.2,3.12776276,Drama,0.71896524,4.27151745
2000-06-16,104,1.1314969,120,117208222,114,0.16903743,435.91764749,98,105.90781467,107,-677.86744158,7.7,3.07809624,Drama,0.63382461,4.94944836
2000-08-20,111,1.14339971,116,124145015,111,0.20327588,435.45581512,103,110.71414479,105,-704.58079878,7.2,3.51666938,Action,0.72099288,4.23623512
1985-07-27,110,1.07114853,110,159756656,114,0.20978311,435.12340364,98,109.36171151,110,-704.62165928,7.8,3.44727656,Action,0.62206922,4.23683912
1998-08-27,105,1.13514513,116,165417772,108,0.06773959,436.97816785,105,108.91062417,105,-704.63724476,7.1,3.65650854,Drama,0.6658877,4.24642194
1998-10-23,105,1.14644907,114,120681690,112,0.21332528,436.98391349,111,108.12092333,106,-678.09193842,7.5,3.51681644,Drama,0.63412831,4.48096759
1992-12-21,111,1.08338365,110,155732947,107,0.1724524,435.44990941,113,108.87636901,103,-678.1508241,7.1,3.60384482,Drama,0.62553944,5.25697257
1997-04-13,110,1.14576345,119,129151340,116,0.04395734,439.51189426,107,110.65408443,108,-680.97152048,7.3,3.04465722,Drama,0.78260088,4.49165654
1991-05-06,111,1.1222663,111,124976540,112,0.05925263,435.32871732,102,110.16037757,105,-683.20177697,7.0,3.51748776,Action,0.62472553,4.26446289
1987-08-21,105,1.12385911,120,114864633,108,0.05044811,438.61149463,108,108.67326796,105,-684.66427409,7.7,3.50506561,Drama,0.63492388,4.23934563
2002-04-24,103,1.0987739,107,117781913,109,0.20455532,439.13375824,114,105.64511721,104,-690.57357001,7.0,3.56430489,Drama,0.77719135,4.23014454
1998-03-04,107,1.1065129,113,114341331,104,0.20438137,437.11826122,104,108.91958958,107,-675.94260919,7.8,3.51620869,Action,0.7593394,4.2208743
1994-06-25,111,1.0636556,107,122518722,107,0.05374854,438.29814428,106,109.04164705,106,-704.45724619,7.4,3.55437679,Drama,0.79917113,4.22294516
1998-04-08,109,1.140524,113,140885365,113,0.20361946,438.62614692,105,109.41624718,107,-676.82978555,7.4,3.51715777,Drama,0.80352623,5.21634369
1987-06-06,104,1.12520721,117,147074460,102,0.20578167,437.42472436,112,104.51729729,108,-704.53597698,7.7,3.67789899,Action,0.75902034,4.27231868
1994-02-03,110,1.14093523,106,123083491,116,0.04680311,434.60348587,105,108.57374977,107,-682.37762037,7.1,3.51619144,Drama,0.79245412,4.22637293
1989-09-16,106,1.06376295,112,114954989,103,0.20993194,434.24724769,112,107.68974102,109,-690.03990471,7.1,3.60178243,Action,0.63151877,4.26495187
1986-02-21,105,1.13983297,107,113773310,115,0.21374903,435.79005984,111,109.04793737,110,-678.44878331,7.2,3.63529683,Drama,0.62840247,4.76153713
1985-09-10,108,1.06843644,121,120506591,108,0.05052248,435.59644301,99,105.43184237,106,-678.18254997,7.3,3.49190638,Action,0.63638973,4.26924202
1987-02-21,110,1.11279503,112,118245669,101,0.04606191,436.93410294,98,108.1835509,107,-703.75320541,7.3,2.96193478,Drama,0.79294393,4.25075378
1994-04-09,105,1.10108401,115,151330196,111,0.20551331,439.57638213,109,105.32544417,105,-704.30242943,7.3,3.18010103,Action,0.76409071,4.26717921
1993-05-07,107,1.08880096,118,128918599,116,0.1561613,434.25795091,109,108.44249648,109,-679.47920404,7.6,3.15843447,Drama,0.6181905,4.2717821
1997-03-08,109,1.09263526,113,124871604,116,0.07909532,439.46936984,115,108.58915334,110,-701.1828052,7.3,3.06732155,Drama,0.63401314,4.27192828
1990-05-08,108,1.06772471,106,123882073,107,0.17983981,435.77370828,106,106.18407597,104,-686.43810256,7.1,3.63260163,Action,0.63586995,4.27122921
1994-10-16,107,1.10371696,110,166094577,98,0.2045919,439.80954389,111,104.49162187,111,-683.68572471,7.5,3.57365781,Drama,0.80777607,4.35113187
1988-09-21,111,1.09433654,108,113672601,112,0.20396849,434.73436392,114,110.44465162,105,-704.66674042,7.6,3.51652137,Drama,0.78626895,4.23564277
1992-05-19,107,1.14082687,115,124844612,101,0.21345314,436.36573593,106,108.56880684,111,-702.12771906,7.0,3.51739812,Action,0.80492735,4.45063445
1995-11-13,110,1.11651325,115,122413869,98,0.21015702,436.90278418,100,104.792778,111,-704.66318386,7.2,3.51736729,Action,0.76408095,4.25625687
1991-11-06,103,1.07442947,118,133726221,107,0.20388055,439.25599205,104,108.48985039,107,-681.09391783,7.5,3.51687674,Action,0.75405048,4.26805994
2002-10-03,104,1.1411339,120,161685870,106,0.20454137,438.24048109,112,108.15976937,104,-686.16978061,7.1,3.51747408,Drama,0.62843456,4.23020621
1993-02-12,105,1.11724823,106,120705144,114,0.04988701,436.94024017,112,106.82351661,108,-700.21496277,7.4,3.51653329,Drama,0.76083803,5.19573785
1987-12-10,108,1.07536232,114,163250950,106,0.04030602,435.72820857,109,108.34485681,104,-703.57148808,7.4,3.51715616,Action,0.80260816,4.26657621
1990-08-27,110,1.14199625,112,140141741,109,0.15558026,439.3587233,104,108.63302322,108,-678.39066166,7.7,3.65019636,Action,0.82336141,5.23203395
1988-05-05,103,1.14666926,113,120801220,100,0.20435423,438.12876973,107,111.25584581,103,-694.9686163,7.0,3.51619158,Drama,0.77758207,5.34145671
1997-11-23,108,1.09409136,106,112059906,109,0.13940572,437.57470635,105,110.30047049,109,-692.77196777,7.6,3.07602551,Action,0.7755373,4.24822458
1986-05-21,111,1.11936331,111,124837892,98,0.21210182,437.00340865,112,111.21741727,107,-681.23179388,7.1,3.60086273,Action,0.62494213,4.25345216
1999-06-03,111,1.10123748,108,160842282,114,0.20918951,434.98012052,98,108.88452017,109,-704.40289529,7.8,3.31682875,Drama,0.70974074,4.50803363
1991-07-04,111,1.11806599,109,122819893,114,0.19069532,439.79075696,108,108.44702109,108,-677.01059914,7.0,3.26889931,Drama,0.79268316,5.2595199
1995-07-05,108,1.14878128,111,109771944,112,0.20314654,435.97347612,109,107.18506691,107,-685.57091555,7.7,2.95067351,Drama,0.80815624,4.26365556
1995-03-08,111,1.10666686,121,116490426,109,0.04162958,435.93157364,111,111.24774887,109,-701.14916495,7.7,3.51290386,Drama,0.63352833,5.01283729
1991-05-24,105,1.14467595,119,164464584,112,0.2166981,437.86890696,113,108.9357014,109,-676.16115912,7.3,3.51128358,Action,0.81095681,4.26486845
1990-11-19,109,1.06966286,107,149586071,115,0.05961837,434.54417753,105,109.65486134,105,-704.59311833,7.5,3.51706462,Action,0.6200712,4.26654162
1997-10-05,105,1.08761843,108,147535766,106,0.0562494,437.49678814,113,107.05153693,103,-676.90748235,7.5,3.01443478,Action,0.62897294,5.22659883
1993-09-08,108,1.13575144,106,124328922,113,0.1646118,439.40122086,108,106.69521635,103,-677.7824455,7.5,2.95421527,Drama,0.72256875,4.69836402
1991-09-12,106,1.12507147,120,165320648,112,0.20336404,435.61292048,98,109.67391976,105,-704.36416373,7.6,3.50041458,Drama,0.77949345,5.28787389
2002-11-08,109,1.13380958,107,123205026,110,0.20365574,435.61220263,99,109.82935786,106,-676.76544284,7.7,2.94237201,Drama,0.78355429,4.27223601
1994-11-06,110,1.06626175,114,155551435,106,0.15823785,434.97934677,109,103.88960435,109,-676.44654318,7.3,3.43885729,Action,0.76073088,4.27050994
2002-04-02,106,1.09661309,119,132164444,114,0.04524409,438.56094366,106,108.88878622,107,-677.010265,7.6,3.5377538,Drama,0.76347182,4.26547665
1997-09-10,106,1.06268211,120,131635526,111,0.20685521,437.8748487,112,103.9060671,104,-704.48289924,7.6,3.50088111,Drama,0.69038298,4.2686675
1986-06-17,108,1.08709296,107,156103774,106,0.05382187,437.12204912,114,108.71374628,107,-693.13091273,7.7,3.48342342,Action,0.82353656,4.26671149
2001-12-01,107,1.078839,108,136161147,101,0.20966619,439.43257308,115,108.30418417,111,-678.98981498,7.2,3.59607117,Action,0.61722968,5.25529304
1990-12-01,107,1.06861226,107,162235424,111,0.13998778,439.73244723,106,108.88927967,110,-678.22788283,7.1,3.51635577,Drama,0.78790945,4.23302194
1996-11-03,103,1.08083241,112,114047101,116,0.20597169,436.15120005,99,111.15500831,111,-678.59715859,7.2,3.40090681,Drama,0.70174921,4.2103053
1989-02-26,103,1.10648748,114,153813819,106,0.08245612,435.10588796,112,110.10141497,107,-703.62824782,7.1,3.51032061,Action,0.78656705,4.48603682
1990-07-15,111,1.12100641,119,106200932,107,0.04738239,436.93670321,108,109.27839253,104,-698.77663319,7.4,3.34634189,Drama,0.81293486,4.29537514
1986-10-21,109,1.13979593,109,108240251,104,0.05106997,435.95600576,102,110.67253918,111,-677.69924015,7.2,3.5171288,Action,0.62586434,5.18452843
2000-02-22,105,1.08883177,112,116824690,99,0.04692328,436.89528464,104,108.7639144,109,-676.24210213,7.5,3.51684229,Action,0.80026302,5.39337968
1998-04-04,105,1.061597,118,155187970,114,0.20387395,436.1723369,110,108.59360675,111,-677.64339293,7.2,3.62978173,Drama,0.62457713,5.24700266
1993-07-26,109,1.12357781,115,108271588,107,0.05217339,439.3680454,106,108.22456582,105,-699.03465761,7.4,3.62254641,Action,0.78789012,4.22024145
2002-07-18,106,1.09070223,117,121323954,99,0.06845109,438.58568863,115,109.74672616,108,-704.31438333,7.8,3.5175181,Action,0.64414498,4.26501272
1992-06-23,106,1.06837158,111,159751363,106,0.08546153,439.01385146,103,107.03516719,109,-704.49381883,7.4,3.51671304,Action,0.75724464,4.38856848
1986-09-18,103,1.07074383,108,120995502,112,0.08662282,439.40375878,116,107.101511,105,-676.52300847,7.6,3.55109465,Drama,0.82356146,4.23024926
1989-12-10,108,1.14969283,106,159300505,111,0.2043648,434.35269212,98,107.99791032,108,-677.70229413,7.7,3.51579628,Action,0.78858784,4.21959301
1987-12-13,106,1.10140045,107,141602388,102,0.09186596,438.21965929,104,108.69161787,110,-683.41085887,7.5,3.51748252,Drama,0.69352022,4.23852658
1994-09-21,111,1.07202352,109,165742966,108,0.05664997,437.88528848,101,107.06393498,108,-686.8416989,7.2,3.51642902,Action,0.75104769,4.20711511
1984-10-05,109,1.12743244,106,107692787,111,0.15792517,439.547819,112,108.58782575,107,-678.49586361,7.6,3.59017925,Drama,0.63117755,4.26844342
1991-11-06,107,1.14612173,118,155691204,116,0.20457166,434.96988605,109,108.84316078,104,-692.05810274,7.1,3.5162499,Drama,0.62135998,4.27063106
1989-03-18,109,1.072484,106,117021089,116,0.14355325,438.89492395,106,108.15980238,106,-677.0039827,7.7,3.60908966,Drama,0.62770199,4.2520226
1991-05-25,103,1.09529693,120,153490877,104,0.20420404,434.98350028,107,108.36476654,104,-675.66665051,7.3,3.5167172,Drama,0.69586508,4.21715759
1993-08-26,106,1.09985,115,155456049,110,0.05622794,434.80130572,106,110.9051245,110,-676.56740436,7.4,3.08397617,Drama,0.7786293,4.25364881
1994-10-18,107,1.06489775,119,163523317,104,0.20922541,435.47449496,99,108.17546277,107,-704.61151491,7.3,3.51639277,Drama,0.76545005,4.23670723
1987-08-13,111,1.0671206,116,109439837,112,0.0396548,437.68334766,103,110.04062666,107,-704.3467305,7.6,3.56524197,Drama,0.79262883,5.42783647
1985-08-25,107,1.08943379,115,157327195,102,0.20711346,435.47186084,98,105.36038786,108,-685.75599187,7.6,3.48565453,Action,0.81357608,5.32154339
1993-03-22,107,1.13686177,113,123353001,101,0.20403007,436.13442166,105,106.08840595,109,-698.80308302,7.7,3.51699756,Drama,0.80253457,5.31990228
2001-02-11,103,1.12196045,114,141871329,100,0.20352435,438.57156664,108,109.48191497,103,-704.62382527,7.5,2.99874014,Drama,0.75779705,5.02950785
1985-11-12,105,1.1170428,120,162749963,103,0.04172573,437.33369729,105,109.06558395,108,-700.07183654,7.6,3.47908343,Drama,0.6855232,4.38394874
1985-11-05,103,1.07334973,107,130089277,110,0.05803394,439.02993297,114,105.18887731,106,-687.33058798,7.7,3.47862426,Action,0.61627929,5.40963691
1998-07-05,104,1.06767403,106,155004444,102,0.20555762,439.51234891,113,107.72866795,109,-676.83769911,7.7,3.48924137,Drama,0.62018852,4.26624587
2001-10-18,111,1.12567321,120,105135288,109,0.20834287,439.65726976,100,110.07709394,104,-676.60955059,7.7,3.45884007,Drama,0.62802638,5.20267979
1995-02-18,106,1.07002702,116,116460470,112,0.20999845,437.61630503,105,109.82554684,107,-685.66750791,7.3,3.09011613,Action,0.64783143,4.48291991
2000-06-14,107,1.0637178,107,154761686,113,0.05871907,434.84776596,104,108.87923592,111,-675.42857011,7.1,2.86302898,Drama,0.715683,5.3452201
2002-02-01,107,1.08588674,116,119425423,108,0.11604177,436.65329114,107,108.12012766,104,-700.1786653,7.6,3.07371365,Action,0.82375911,5.40887344
1988-08-12,105,1.07680731,116,121324084,110,0.04520338,436.78571688,115,108.53479986,106,-704.61872984,7.4,3.5172382,Action,0.76552388,5.34622756
1997-10-01,104,1.1483597,111,116999792,114,0.19701533,435.22373403,100,108.62858127,104,-704.64468382,7.1,3.12553119,Drama,0.72994284,4.26911323
1988-05-06,108,1.08349831,106,141857721,106,0.2034459,439.54711089,104,105.17740247,111,-678.64196579,7.5,3.31802054,Drama,0.63709843,4.53511974
1986-03-09,107,1.07016898,118,155695762,101,0.20367863,434.77321281,115,108.92136682,105,-681.92147384,7.3,3.42439958,Drama,0.68875774,4.21772761
1999-04-01,110,1.06179386,116,155483924,113,0.20374262,436.63713012,112,109.24035757,104,-682.45157654,7.6,3.51656171,Drama,0.61723936,4.98330606
1994-11-09,108,1.09788955,117,107776227,99,0.08544618,435.3587496,108,108.11808384,103,-683.61201828,7.1,3.40975905,Action,0.71276957,4.26602167
1996-10-05,108,1.12306287,108,158149387,101,0.04147033,439.23304281,116,109.67507127,110,-704.71446514,7.5,3.49809035,Drama,0.63811992,4.26619247
